date,item_code,brand_name,quantity,unit_price,executive
2022-07-03,NES003,KitKat,8,145.3,Hazim
2024-06-16,NES050,Maggi,9,135.8,Hazim
2025-06-12,NES086,Milo,6,63.1,Hazim
2023-05-16,NES007,KitKat,9,119.9,Wei Yong
2024-02-14,NES089,Maggi,4,56.9,Wei Yong
2024-10-12,NES057,Nescafé,4,83.7,Amira
2022-04-06,NES099,Milo,7,123.6,Wei Yong
2024-04-04,NES035,Milo,1,128.6,John
2023-08-09,NES068,Nescafé,1,47.9,Hazim
2022-09-30,NES042,KitKat,1,76.9,Amira
2025-01-17,NES097,Nestum,2,93.4,Viknesh
2022-09-04,NES030,Nestum,8,103.4,John
2022-06-17,NES013,Lactogrow,5,117.0,Wei Yong
2024-05-05,NES001,Cerelac,8,46.7,Wei Yong
2025-03-18,NES054,Maggi,8,145.0,Amira
2024-10-26,NES035,Milo,6,128.6,Amira
2022-04-28,NES032,Koko Krunch,3,70.6,John
2022-02-12,NES010,Maggi,1,103.5,Wei Yong
2023-02-08,NES085,Koko Krunch,2,78.5,Amira
2022-05-15,NES060,Cerelac,8,91.2,Viknesh
2023-07-21,NES037,Milo,4,136.5,Wei Yong
2023-11-21,NES096,Milo,4,103.2,Hazim
2024-05-22,NES020,Milo,9,103.8,Wei Yong
2024-06-17,NES036,Lactogrow,4,60.7,Amira
2022-02-11,NES026,Nescafé,5,31.9,Viknesh
2023-05-10,NES038,Nescafé,1,134.0,Wei Yong
2022-12-08,NES085,Koko Krunch,8,78.5,Wei Yong
2025-05-27,NES082,Nescafé,4,62.2,Hazim
2023-04-11,NES044,KitKat,5,44.1,Amira
2023-11-17,NES036,Lactogrow,4,60.7,John
2024-06-25,NES043,Nestum,8,46.4,Viknesh
2025-05-11,NES027,Nestum,7,53.5,Viknesh
2022-09-07,NES024,Maggi,7,65.3,Viknesh
2022-08-06,NES088,Milo,3,79.2,Wei Yong
2023-12-24,NES068,Nescafé,9,47.9,Amira
2025-01-04,NES011,Nestum,7,78.0,Wei Yong
2023-05-06,NES059,Cerelac,9,38.2,Amira
2023-02-19,NES100,Gold Cornflakes,6,134.1,John
2024-05-22,NES058,Lactogrow,2,150.0,Hazim
2024-06-22,NES005,Koko Krunch,6,84.1,Hazim
2023-09-26,NES058,Lactogrow,3,150.0,John
2023-04-05,NES045,Milo,2,130.0,Hazim
2024-03-14,NES058,Lactogrow,9,150.0,Hazim
2022-10-10,NES032,Koko Krunch,9,70.6,John
2024-03-26,NES022,Cerelac,6,67.8,Viknesh
2024-09-20,NES086,Milo,10,63.1,Viknesh
2023-10-06,NES073,Nescafé,4,116.0,Amira
2022-08-17,NES035,Milo,7,128.6,Wei Yong
2024-04-08,NES063,Cerelac,5,90.5,John
2024-08-15,NES069,Maggi,6,102.2,Wei Yong
2022-10-04,NES069,Maggi,4,102.2,Amira
2023-10-13,NES011,Nestum,7,78.0,John
2022-10-29,NES069,Maggi,4,102.2,Wei Yong
2024-09-14,NES049,Gold Cornflakes,7,71.2,Wei Yong
2025-02-23,NES005,Koko Krunch,7,84.1,Viknesh
2022-04-02,NES028,Koko Krunch,1,146.0,Hazim
2024-06-02,NES054,Maggi,1,145.0,Amira
2022-05-25,NES090,Lactogrow,4,136.1,John
2025-02-16,NES023,Koko Krunch,3,133.8,Viknesh
2024-08-03,NES027,Nestum,5,53.5,Viknesh
2025-06-07,NES010,Maggi,2,103.5,Hazim
2022-12-23,NES096,Milo,8,103.2,Viknesh
2024-05-15,NES005,Koko Krunch,8,84.1,Viknesh
