date,item_code,brand_name,quantity,unit_price,executive
2025-03-25,NES001,Cerelac,8,46.7,Wei Yong
2024-09-17,NES075,Maggi,4,37.9,Hazim
2023-01-12,NES086,Milo,9,63.1,Hazim
2024-03-19,NES087,KitKat,7,40.2,Hazim
2022-02-20,NES064,Lactogrow,1,61.5,Hazim
2023-12-25,NES096,Milo,8,103.2,Hazim
2024-02-02,NES048,Nestum,8,132.4,Viknesh
2023-02-24,NES019,Koko Krunch,2,98.4,Wei Yong
2022-01-14,NES046,Gold Cornflakes,8,100.9,John
2024-05-21,NES091,Koko Krunch,4,105.6,John
2022-07-01,NES017,Maggi,8,111.0,Viknesh
2023-10-26,NES064,Lactogrow,5,61.5,Hazim
2024-03-14,NES018,Gold Cornflakes,6,122.0,Wei Yong
2023-06-20,NES045,Milo,4,130.0,Wei Yong
2025-03-01,NES079,Nescafé,1,34.7,Viknesh
2022-11-16,NES080,Nescafé,2,138.6,Hazim
2023-03-22,NES096,Milo,9,103.2,Hazim
2024-03-14,NES030,Nestum,2,103.4,Viknesh
2024-06-19,NES077,Lactogrow,7,73.7,John
2025-01-12,NES050,Maggi,6,135.8,Viknesh
2023-10-28,NES086,Milo,2,63.1,Amira
2024-11-30,NES074,Nescafé,6,62.8,Viknesh
2024-05-13,NES074,Nescafé,8,62.8,Wei Yong
2023-04-11,NES057,Nescafé,8,83.7,Amira
2023-05-18,NES056,Nescafé,9,52.1,Viknesh
2024-02-11,NES016,Koko Krunch,7,31.8,Viknesh
2024-09-08,NES024,Maggi,5,65.3,John
2023-04-13,NES071,Gold Cornflakes,6,93.7,Wei Yong
2024-05-23,NES052,Nestum,5,71.0,Hazim
2025-03-09,NES060,Cerelac,1,91.2,Wei Yong
2022-10-30,NES013,Lactogrow,9,117.0,Viknesh
2022-01-21,NES031,Gold Cornflakes,4,63.9,Hazim
2024-02-07,NES049,Gold Cornflakes,10,71.2,Viknesh
2022-05-22,NES035,Milo,7,128.6,Viknesh
2024-02-11,NES008,Gold Cornflakes,1,96.0,Amira
2023-04-25,NES041,Lactogrow,7,149.6,Viknesh
2025-04-06,NES020,Milo,8,103.8,Viknesh
2022-03-11,NES066,Nestum,7,47.1,John
2025-05-06,NES004,Milo,10,128.2,Hazim
2024-07-12,NES060,Cerelac,5,91.2,Hazim
2024-07-01,NES015,Lactogrow,8,36.7,Amira
2022-07-09,NES057,Nescafé,8,83.7,Viknesh
2022-12-09,NES071,Gold Cornflakes,8,93.7,Wei Yong
2022-11-10,NES026,Nescafé,3,31.9,Amira
2023-06-18,NES044,KitKat,9,44.1,Viknesh
2025-04-29,NES005,Koko Krunch,1,84.1,John
2023-08-09,NES065,KitKat,9,140.0,John
2024-06-27,NES072,Lactogrow,2,102.1,Viknesh
2022-12-08,NES090,Lactogrow,3,136.1,Viknesh
2023-07-08,NES017,Maggi,8,111.0,John
2025-04-18,NES010,Maggi,7,103.5,Wei Yong
2024-03-27,NES076,Nescafé,1,63.3,Viknesh
2023-10-04,NES085,Koko Krunch,8,78.5,Viknesh
2023-09-13,NES079,Nescafé,10,34.7,John
2023-10-24,NES025,Gold Cornflakes,1,144.1,Hazim
2023-11-10,NES036,Lactogrow,1,60.7,Wei Yong
2022-06-04,NES010,Maggi,4,103.5,John
2024-06-24,NES040,Nescafé,5,94.6,Wei Yong
2025-02-09,NES008,Gold Cornflakes,3,96.0,Amira
2023-03-06,NES098,Gold Cornflakes,5,44.7,Wei Yong
2024-09-16,NES075,Maggi,7,37.9,Viknesh
2024-08-13,NES093,Lactogrow,10,90.8,John
2024-11-17,NES080,Nescafé,7,138.6,John
2024-11-21,NES081,Gold Cornflakes,2,69.2,Amira
2022-05-21,NES090,Lactogrow,7,136.1,Viknesh
2023-03-02,NES027,Nestum,10,53.5,Wei Yong
2023-07-22,NES084,Maggi,5,69.0,Hazim
2023-12-13,NES056,Nescafé,10,52.1,Wei Yong
2022-09-10,NES057,Nescafé,8,83.7,Amira
2023-05-26,NES020,Milo,2,103.8,Hazim
2025-02-06,NES049,Gold Cornflakes,2,71.2,Wei Yong
2024-08-03,NES076,Nescafé,8,63.3,John
2024-02-08,NES019,Koko Krunch,7,98.4,Wei Yong
2023-08-17,NES014,Lactogrow,3,120.8,Hazim
2023-04-30,NES003,KitKat,10,145.3,Wei Yong
2022-07-03,NES073,Nescafé,9,116.0,Wei Yong
2023-05-03,NES031,Gold Cornflakes,3,63.9,Hazim
2025-04-29,NES057,Nescafé,3,83.7,Amira
2025-02-12,NES049,Gold Cornflakes,4,71.2,Hazim
2023-07-10,NES008,Gold Cornflakes,9,96.0,John
2023-08-24,NES047,Gold Cornflakes,10,107.8,Hazim
2023-02-24,NES036,Lactogrow,9,60.7,Amira
2023-08-06,NES054,Maggi,7,145.0,Hazim
2024-08-19,NES036,Lactogrow,2,60.7,Hazim
2022-06-25,NES093,Lactogrow,2,90.8,Hazim
2023-08-27,NES008,Gold Cornflakes,8,96.0,Amira
2023-04-06,NES018,Gold Cornflakes,1,122.0,John
2024-07-26,NES063,Cerelac,9,90.5,Viknesh
2023-09-22,NES017,Maggi,1,111.0,Hazim
2024-01-21,NES003,KitKat,8,145.3,Hazim
2025-06-23,NES013,Lactogrow,7,117.0,Amira
2023-07-12,NES064,Lactogrow,5,61.5,Amira
2022-09-24,NES078,Lactogrow,10,42.1,Hazim
2025-01-17,NES074,Nescafé,1,62.8,Viknesh
2022-01-19,NES003,KitKat,8,145.3,Wei Yong
2023-03-23,NES002,Nescafé,5,81.7,Wei Yong
2023-09-05,NES068,Nescafé,3,47.9,Amira
2023-12-07,NES049,Gold Cornflakes,1,71.2,John
2023-09-29,NES078,Lactogrow,9,42.1,Viknesh
2022-06-23,NES049,Gold Cornflakes,9,71.2,Wei Yong
2022-03-17,NES053,Nestum,8,77.1,John
2024-11-29,NES067,Cerelac,2,69.3,John
2022-10-07,NES064,Lactogrow,5,61.5,Hazim
2023-03-15,NES082,Nescafé,10,62.2,Wei Yong
2025-06-28,NES037,Milo,2,136.5,Hazim
2024-03-02,NES059,Cerelac,10,38.2,Hazim
2023-05-17,NES001,Cerelac,3,46.7,Viknesh
2022-12-29,NES068,Nescafé,3,47.9,John
2024-09-03,NES002,Nescafé,5,81.7,Amira
2023-08-22,NES068,Nescafé,8,47.9,Hazim
2025-04-30,NES065,KitKat,8,140.0,Wei Yong
2024-08-27,NES017,Maggi,5,111.0,Amira
2025-02-17,NES013,Lactogrow,2,117.0,Hazim
2023-06-26,NES084,Maggi,5,69.0,Wei Yong
2022-07-27,NES086,Milo,4,63.1,John
2023-05-29,NES067,Cerelac,4,69.3,John
2024-01-10,NES002,Nescafé,7,81.7,John
2024-06-07,NES037,Milo,5,136.5,John
2022-11-04,NES002,Nescafé,8,81.7,Viknesh
2024-04-06,NES097,Nestum,2,93.4,Hazim
2023-06-09,NES046,Gold Cornflakes,2,100.9,Hazim
2024-11-01,NES100,Gold Cornflakes,5,134.1,Wei Yong
2024-06-01,NES043,Nestum,5,46.4,Wei Yong
2022-11-10,NES020,Milo,1,103.8,John
2023-01-05,NES085,Koko Krunch,1,78.5,John
2023-07-11,NES051,Maggi,7,112.1,Amira
2023-05-18,NES071,Gold Cornflakes,4,93.7,Amira
2023-04-07,NES035,Milo,2,128.6,John
2024-05-10,NES030,Nestum,7,103.4,John
2022-10-28,NES080,Nescafé,10,138.6,John
2023-12-31,NES073,Nescafé,10,116.0,Hazim
2024-04-08,NES067,Cerelac,8,69.3,Viknesh
2025-04-19,NES039,Maggi,8,111.2,Viknesh
2023-05-25,NES019,Koko Krunch,2,98.4,Wei Yong
2022-12-13,NES060,Cerelac,6,91.2,Viknesh
2022-04-11,NES032,Koko Krunch,6,70.6,Viknesh
2024-08-26,NES035,Milo,2,128.6,Hazim
2024-11-03,NES075,Maggi,2,37.9,Wei Yong
2025-01-14,NES087,KitKat,4,40.2,Amira
2025-03-14,NES063,Cerelac,6,90.5,Hazim
2023-02-17,NES035,Milo,8,128.6,Amira
2022-08-12,NES047,Gold Cornflakes,10,107.8,Amira
2025-06-01,NES047,Gold Cornflakes,3,107.8,Amira
2023-05-19,NES057,Nescafé,7,83.7,Amira
2022-08-05,NES029,KitKat,10,74.3,Amira
2023-07-27,NES011,Nestum,8,78.0,Hazim
2025-03-20,NES052,Nestum,6,71.0,Hazim
2025-04-17,NES029,KitKat,7,74.3,Viknesh
2025-04-08,NES085,Koko Krunch,10,78.5,Wei Yong
2022-02-15,NES044,KitKat,9,44.1,Viknesh
2022-11-20,NES040,Nescafé,2,94.6,Wei Yong
2022-11-18,NES087,KitKat,6,40.2,Amira
2024-11-16,NES066,Nestum,8,47.1,John
2023-03-22,NES005,Koko Krunch,5,84.1,Hazim
2022-12-15,NES066,Nestum,9,47.1,Amira
2023-04-15,NES024,Maggi,8,65.3,Hazim
2023-01-09,NES011,Nestum,4,78.0,Wei Yong
2023-01-08,NES050,Maggi,4,135.8,Amira
2022-06-30,NES054,Maggi,9,145.0,Wei Yong
2024-12-03,NES031,Gold Cornflakes,5,63.9,Wei Yong
2024-07-28,NES055,Maggi,1,89.1,Amira
2024-12-01,NES033,Gold Cornflakes,7,42.4,Hazim
2023-10-11,NES091,Koko Krunch,9,105.6,Wei Yong
2025-01-04,NES058,Lactogrow,6,150.0,Wei Yong
2024-05-25,NES063,Cerelac,10,90.5,Amira
2022-09-27,NES004,Milo,9,128.2,Amira
2023-11-16,NES049,Gold Cornflakes,10,71.2,Wei Yong
2024-03-17,NES006,KitKat,2,136.5,Viknesh
2022-09-10,NES055,Maggi,2,89.1,Viknesh
2022-10-10,NES009,Koko Krunch,10,85.6,Hazim
2025-06-07,NES053,Nestum,2,77.1,John
2024-06-17,NES019,Koko Krunch,7,98.4,Wei Yong
2023-10-21,NES054,Maggi,6,145.0,Wei Yong
2023-04-13,NES088,Milo,3,79.2,Viknesh
2024-08-04,NES046,Gold Cornflakes,3,100.9,Hazim
2023-06-17,NES031,Gold Cornflakes,9,63.9,John
2022-10-31,NES032,Koko Krunch,3,70.6,Wei Yong
2025-06-17,NES091,Koko Krunch,7,105.6,Hazim
2022-09-21,NES088,Milo,6,79.2,Wei Yong
2023-03-31,NES036,Lactogrow,1,60.7,Amira
2023-10-25,NES046,Gold Cornflakes,6,100.9,John
2023-10-13,NES087,KitKat,1,40.2,Hazim
2022-09-07,NES092,Lactogrow,10,84.6,Wei Yong
2024-06-17,NES041,Lactogrow,4,149.6,John
2025-01-11,NES057,Nescafé,10,83.7,Viknesh
2022-02-13,NES059,Cerelac,5,38.2,Wei Yong
2022-10-31,NES027,Nestum,1,53.5,John
2022-05-08,NES060,Cerelac,1,91.2,Amira
2023-12-18,NES094,Nescafé,2,138.9,Hazim
2023-03-07,NES088,Milo,3,79.2,John
2023-01-21,NES011,Nestum,9,78.0,John
2023-05-16,NES092,Lactogrow,8,84.6,Viknesh
2025-06-14,NES045,Milo,3,130.0,Amira
2023-02-09,NES059,Cerelac,8,38.2,Wei Yong
2022-03-23,NES081,Gold Cornflakes,4,69.2,John
2023-04-11,NES060,Cerelac,1,91.2,Amira
2022-04-06,NES031,Gold Cornflakes,5,63.9,Hazim
2024-12-17,NES081,Gold Cornflakes,9,69.2,Hazim
2023-10-12,NES051,Maggi,9,112.1,John
2023-11-18,NES026,Nescafé,1,31.9,Viknesh
2024-09-05,NES043,Nestum,1,46.4,Wei Yong
2022-04-09,NES003,KitKat,5,145.3,John
2022-09-18,NES013,Lactogrow,8,117.0,John
2024-02-10,NES016,Koko Krunch,3,31.8,Wei Yong
2024-11-13,NES045,Milo,4,130.0,Amira
2022-08-14,NES013,Lactogrow,3,117.0,John
2022-06-23,NES028,Koko Krunch,1,146.0,Hazim
2022-04-13,NES047,Gold Cornflakes,2,107.8,Amira
2024-11-23,NES056,Nescafé,4,52.1,John
2023-06-28,NES008,Gold Cornflakes,1,96.0,Amira
2025-03-30,NES013,Lactogrow,7,117.0,Hazim
2024-07-20,NES011,Nestum,3,78.0,Viknesh
2025-04-07,NES027,Nestum,4,53.5,Hazim
2024-02-18,NES011,Nestum,3,78.0,John
2024-05-07,NES004,Milo,9,128.2,John
2024-03-25,NES066,Nestum,1,47.1,Amira
2022-09-07,NES004,Milo,10,128.2,Wei Yong
2024-01-01,NES064,Lactogrow,3,61.5,John
2024-12-11,NES031,Gold Cornflakes,7,63.9,Wei Yong
2023-06-21,NES022,Cerelac,9,67.8,John
2022-07-20,NES016,Koko Krunch,3,31.8,Hazim
2022-02-20,NES091,Koko Krunch,5,105.6,Wei Yong
2024-04-24,NES051,Maggi,3,112.1,Wei Yong
2023-02-28,NES023,Koko Krunch,2,133.8,Wei Yong
2025-01-04,NES085,Koko Krunch,7,78.5,John
2024-03-14,NES033,Gold Cornflakes,4,42.4,Amira
2023-11-30,NES046,Gold Cornflakes,7,100.9,Amira
2024-12-24,NES019,Koko Krunch,1,98.4,Amira
2025-04-07,NES054,Maggi,5,145.0,Wei Yong
2023-09-11,NES087,KitKat,10,40.2,Hazim
2022-03-22,NES027,Nestum,8,53.5,John
2022-02-21,NES014,Lactogrow,6,120.8,Amira
2024-07-18,NES025,Gold Cornflakes,10,144.1,Viknesh
2022-05-24,NES045,Milo,7,130.0,Amira
2025-05-08,NES080,Nescafé,3,138.6,Wei Yong
2024-06-07,NES098,Gold Cornflakes,3,44.7,Wei Yong
2022-11-02,NES013,Lactogrow,9,117.0,John
2024-05-20,NES093,Lactogrow,3,90.8,Amira
2023-06-05,NES097,Nestum,3,93.4,John
2023-08-25,NES025,Gold Cornflakes,3,144.1,Amira
2025-02-01,NES044,KitKat,4,44.1,Wei Yong
2022-09-28,NES052,Nestum,9,71.0,Hazim
2022-11-16,NES049,Gold Cornflakes,9,71.2,Hazim
2023-11-02,NES049,Gold Cornflakes,10,71.2,Viknesh
2022-06-10,NES006,KitKat,4,136.5,Hazim
2024-02-10,NES016,Koko Krunch,7,31.8,Amira
2022-12-25,NES018,Gold Cornflakes,6,122.0,Amira
2024-12-10,NES071,Gold Cornflakes,5,93.7,Viknesh
2024-11-23,NES003,KitKat,8,145.3,Wei Yong
2023-12-01,NES007,KitKat,8,119.9,John
2024-06-28,NES059,Cerelac,9,38.2,Viknesh
2024-10-04,NES052,Nestum,8,71.0,Wei Yong
2025-06-27,NES027,Nestum,9,53.5,Viknesh
2022-04-20,NES027,Nestum,4,53.5,Amira
2022-02-17,NES083,KitKat,7,82.4,John
2022-03-21,NES008,Gold Cornflakes,8,96.0,Hazim
2023-11-26,NES023,Koko Krunch,4,133.8,Wei Yong
2023-09-17,NES024,Maggi,3,65.3,Hazim
2024-12-21,NES079,Nescafé,10,34.7,Viknesh
2023-09-18,NES066,Nestum,10,47.1,Amira
2024-12-11,NES057,Nescafé,3,83.7,Viknesh
2023-05-11,NES035,Milo,3,128.6,Amira
2025-05-06,NES049,Gold Cornflakes,3,71.2,John
2023-09-10,NES002,Nescafé,5,81.7,John
2025-01-10,NES087,KitKat,3,40.2,Hazim
2024-07-04,NES030,Nestum,9,103.4,Wei Yong
2022-04-15,NES023,Koko Krunch,2,133.8,Hazim
2024-05-14,NES079,Nescafé,1,34.7,Hazim
2023-06-27,NES034,Gold Cornflakes,10,47.7,Hazim
2025-05-29,NES074,Nescafé,5,62.8,Wei Yong
2023-12-17,NES007,KitKat,5,119.9,Viknesh
2023-02-02,NES027,Nestum,5,53.5,Hazim
2024-11-25,NES064,Lactogrow,10,61.5,Hazim
2024-08-24,NES040,Nescafé,8,94.6,Amira
2025-04-26,NES069,Maggi,4,102.2,Viknesh
2025-03-04,NES024,Maggi,2,65.3,Wei Yong
2023-07-23,NES065,KitKat,9,140.0,Amira
2022-08-01,NES047,Gold Cornflakes,4,107.8,Viknesh
2024-04-11,NES034,Gold Cornflakes,3,47.7,Wei Yong
2024-03-15,NES017,Maggi,5,111.0,Hazim
2022-10-14,NES004,Milo,4,128.2,Amira
2024-06-09,NES008,Gold Cornflakes,2,96.0,Hazim
2024-05-19,NES047,Gold Cornflakes,4,107.8,John
2022-02-24,NES085,Koko Krunch,4,78.5,John
2022-05-27,NES034,Gold Cornflakes,10,47.7,Viknesh
2023-02-12,NES051,Maggi,4,112.1,Amira
2023-06-20,NES047,Gold Cornflakes,10,107.8,Viknesh
2023-01-30,NES056,Nescafé,7,52.1,Amira
2022-01-20,NES033,Gold Cornflakes,5,42.4,John
2022-07-30,NES047,Gold Cornflakes,4,107.8,John
2023-03-08,NES086,Milo,6,63.1,Viknesh
2023-05-14,NES051,Maggi,7,112.1,Hazim
2024-01-25,NES045,Milo,3,130.0,Amira
2023-04-16,NES070,KitKat,5,69.4,John
2023-12-03,NES019,Koko Krunch,4,98.4,John
2024-01-02,NES075,Maggi,10,37.9,Hazim
2024-12-17,NES084,Maggi,4,69.0,Viknesh
2022-06-02,NES097,Nestum,4,93.4,John
2024-09-20,NES071,Gold Cornflakes,4,93.7,Amira
2024-08-03,NES047,Gold Cornflakes,4,107.8,Amira
2025-03-08,NES027,Nestum,10,53.5,John
2024-05-27,NES002,Nescafé,10,81.7,Hazim
2024-11-14,NES092,Lactogrow,6,84.6,Hazim
2024-09-01,NES005,Koko Krunch,5,84.1,Amira
2024-11-05,NES067,Cerelac,9,69.3,Wei Yong
2024-12-18,NES040,Nescafé,3,94.6,John
2022-10-25,NES093,Lactogrow,6,90.8,Amira
2023-05-29,NES045,Milo,4,130.0,Viknesh
2023-09-02,NES044,KitKat,6,44.1,Wei Yong
2025-02-13,NES064,Lactogrow,2,61.5,Wei Yong
2025-05-01,NES047,Gold Cornflakes,5,107.8,Amira
2024-05-12,NES014,Lactogrow,7,120.8,John
2022-03-15,NES031,Gold Cornflakes,2,63.9,Hazim
2024-01-29,NES022,Cerelac,7,67.8,John
2022-11-04,NES019,Koko Krunch,3,98.4,Hazim
2024-03-21,NES032,Koko Krunch,10,70.6,Viknesh
2023-07-31,NES050,Maggi,9,135.8,Viknesh
2024-10-18,NES005,Koko Krunch,2,84.1,Amira
2025-02-22,NES040,Nescafé,4,94.6,John
2022-06-08,NES025,Gold Cornflakes,2,144.1,Hazim
2022-06-28,NES003,KitKat,3,145.3,Hazim
2023-07-07,NES070,KitKat,2,69.4,Hazim
2024-10-30,NES035,Milo,10,128.6,John
2024-03-22,NES048,Nestum,7,132.4,Amira
2023-07-21,NES054,Maggi,5,145.0,Hazim
2022-12-29,NES017,Maggi,4,111.0,Amira
2022-10-20,NES007,KitKat,10,119.9,Wei Yong
2022-11-17,NES064,Lactogrow,4,61.5,Hazim
2023-05-22,NES012,Cerelac,6,64.8,Amira
2024-07-11,NES044,KitKat,4,44.1,John
2025-03-22,NES061,KitKat,7,42.5,Wei Yong
2024-07-25,NES070,KitKat,2,69.4,John
2025-04-12,NES091,Koko Krunch,5,105.6,Viknesh
2022-05-29,NES057,Nescafé,4,83.7,Hazim
2022-06-27,NES014,Lactogrow,1,120.8,Hazim
2024-10-19,NES037,Milo,7,136.5,Hazim
2023-04-03,NES009,Koko Krunch,4,85.6,Viknesh
2024-09-10,NES068,Nescafé,4,47.9,John
2023-02-04,NES028,Koko Krunch,2,146.0,John
2022-07-13,NES021,Koko Krunch,6,124.2,Hazim
2023-05-22,NES011,Nestum,6,78.0,Wei Yong
2023-11-23,NES053,Nestum,1,77.1,Hazim
2024-04-14,NES079,Nescafé,1,34.7,Wei Yong
2024-02-02,NES050,Maggi,3,135.8,John
2022-04-25,NES028,Koko Krunch,1,146.0,Viknesh
2022-04-27,NES079,Nescafé,10,34.7,Hazim
2024-05-03,NES086,Milo,8,63.1,Wei Yong
2023-02-06,NES064,Lactogrow,8,61.5,Viknesh
2024-12-12,NES080,Nescafé,10,138.6,Amira
2022-03-05,NES059,Cerelac,7,38.2,Amira
2025-06-16,NES014,Lactogrow,7,120.8,John
2024-11-13,NES003,KitKat,5,145.3,Amira
2024-11-11,NES017,Maggi,8,111.0,Viknesh
2024-05-21,NES019,Koko Krunch,8,98.4,Amira
2022-04-05,NES009,Koko Krunch,7,85.6,Wei Yong
2024-10-01,NES002,Nescafé,9,81.7,Wei Yong
2025-05-28,NES044,KitKat,10,44.1,Viknesh
2023-08-26,NES056,Nescafé,2,52.1,John
2022-03-26,NES019,Koko Krunch,1,98.4,Viknesh
2024-05-03,NES084,Maggi,8,69.0,Viknesh
2025-01-09,NES029,KitKat,2,74.3,John
2025-04-03,NES029,KitKat,2,74.3,Amira
2025-05-06,NES022,Cerelac,1,67.8,John
2023-09-19,NES072,Lactogrow,9,102.1,Viknesh
2024-09-08,NES096,Milo,5,103.2,John
2023-08-18,NES087,KitKat,8,40.2,Amira
2022-05-17,NES033,Gold Cornflakes,5,42.4,Hazim
2023-08-16,NES096,Milo,10,103.2,Amira
2023-08-21,NES016,Koko Krunch,10,31.8,Wei Yong
2023-11-01,NES093,Lactogrow,3,90.8,Viknesh
2025-03-17,NES052,Nestum,9,71.0,Wei Yong
2025-02-28,NES097,Nestum,2,93.4,Hazim
2024-10-29,NES031,Gold Cornflakes,9,63.9,Amira
2025-05-27,NES062,Gold Cornflakes,7,105.4,Wei Yong
2023-08-22,NES044,KitKat,2,44.1,Hazim
2023-04-20,NES043,Nestum,5,46.4,John
2023-01-17,NES023,Koko Krunch,9,133.8,John
2023-05-31,NES061,KitKat,1,42.5,Amira
2024-12-30,NES069,Maggi,5,102.2,John
2023-04-24,NES081,Gold Cornflakes,3,69.2,Wei Yong
2023-02-22,NES009,Koko Krunch,6,85.6,Viknesh
2024-01-27,NES044,KitKat,9,44.1,Wei Yong
2022-10-16,NES037,Milo,5,136.5,Viknesh
2024-02-02,NES033,Gold Cornflakes,6,42.4,Hazim
2022-08-07,NES091,Koko Krunch,5,105.6,Wei Yong
2022-04-26,NES026,Nescafé,4,31.9,John
2022-10-12,NES073,Nescafé,6,116.0,Wei Yong
2024-10-22,NES034,Gold Cornflakes,3,47.7,John
2022-12-09,NES064,Lactogrow,10,61.5,Amira
2022-08-06,NES019,Koko Krunch,7,98.4,John
2024-12-25,NES076,Nescafé,2,63.3,Viknesh
2025-04-09,NES009,Koko Krunch,3,85.6,Viknesh
2023-11-17,NES015,Lactogrow,5,36.7,Viknesh
2023-10-02,NES009,Koko Krunch,3,85.6,John
2023-05-22,NES028,Koko Krunch,3,146.0,Viknesh
2024-04-01,NES060,Cerelac,2,91.2,John
2023-08-14,NES055,Maggi,10,89.1,Hazim
2024-05-20,NES030,Nestum,5,103.4,Hazim
2024-02-20,NES025,Gold Cornflakes,2,144.1,Wei Yong
2024-12-24,NES005,Koko Krunch,6,84.1,Viknesh
2023-01-02,NES009,Koko Krunch,10,85.6,Viknesh
2024-02-17,NES084,Maggi,4,69.0,Hazim
2023-09-02,NES040,Nescafé,6,94.6,Amira
2024-08-08,NES041,Lactogrow,3,149.6,John
2023-04-30,NES030,Nestum,6,103.4,Wei Yong
2022-07-24,NES048,Nestum,7,132.4,John
2024-12-18,NES068,Nescafé,6,47.9,Amira
